Time,hip.X,hip.Y,hip.Z,lButtock.X,lButtock.Y,lButtock.Z,lThigh.X,lThigh.Y,lThigh.Z,lShin.X,lShin.Y,lShin.Z,lFoot.X,lFoot.Y,lFoot.Z,lFootEnd.X,lFootEnd.Y,lFootEnd.Z,rButtock.X,rButtock.Y,rButtock.Z,rThigh.X,rThigh.Y,rThigh.Z,rShin.X,rShin.Y,rShin.Z,rFoot.X,rFoot.Y,rFoot.Z,rFootEnd.X,rFootEnd.Y,rFootEnd.Z,abdomen.X,abdomen.Y,abdomen.Z,chest.X,chest.Y,chest.Z,lCollar.X,lCollar.Y,lCollar.Z,lShldr.X,lShldr.Y,lShldr.Z,lForeArm.X,lForeArm.Y,lForeArm.Z,lHand.X,lHand.Y,lHand.Z,lPinky1.X,lPinky1.Y,lPinky1.Z,lPinky2.X,lPinky2.Y,lPinky2.Z,lPinky2End.X,lPinky2End.Y,lPinky2End.Z,lRing1.X,lRing1.Y,lRing1.Z,lRing2.X,lRing2.Y,lRing2.Z,lRing2End.X,lRing2End.Y,lRing2End.Z,lMid1.X,lMid1.Y,lMid1.Z,lMid2.X,lMid2.Y,lMid2.Z,lMid2End.X,lMid2End.Y,lMid2End.Z,lIndex1.X,lIndex1.Y,lIndex1.Z,lIndex2.X,lIndex2.Y,lIndex2.Z,lIndex2End.X,lIndex2End.Y,lIndex2End.Z,lThumb1.X,lThumb1.Y,lThumb1.Z,lThumb2.X,lThumb2.Y,lThumb2.Z,lThumb2End.X,lThumb2End.Y,lThumb2End.Z,rCollar.X,rCollar.Y,rCollar.Z,rShldr.X,rShldr.Y,rShldr.Z,rForeArm.X,rForeArm.Y,rForeArm.Z,rHand.X,rHand.Y,rHand.Z,rPinky1.X,rPinky1.Y,rPinky1.Z,rPinky2.X,rPinky2.Y,rPinky2.Z,rPinky2End.X,rPinky2End.Y,rPinky2End.Z,rRing1.X,rRing1.Y,rRing1.Z,rRing2.X,rRing2.Y,rRing2.Z,rRing2End.X,rRing2End.Y,rRing2End.Z,rMid1.X,rMid1.Y,rMid1.Z,rMid2.X,rMid2.Y,rMid2.Z,rMid2End.X,rMid2End.Y,rMid2End.Z,rIndex1.X,rIndex1.Y,rIndex1.Z,rIndex2.X,rIndex2.Y,rIndex2.Z,rIndex2End.X,rIndex2End.Y,rIndex2End.Z,rThumb1.X,rThumb1.Y,rThumb1.Z,rThumb2.X,rThumb2.Y,rThumb2.Z,rThumb2End.X,rThumb2End.Y,rThumb2End.Z,neck.X,neck.Y,neck.Z,head.X,head.Y,head.Z,rightEye.X,rightEye.Y,rightEye.Z,rightEyeEnd.X,rightEyeEnd.Y,rightEyeEnd.Z,leftEye.X,leftEye.Y,leftEye.Z,leftEyeEnd.X,leftEyeEnd.Y,leftEyeEnd.Z
1.34166613,10.8623,-3.1544,-3.38227,0.0,3.88251e-19,2.03217e-16,-35.2804,7.27236,11.4389,47.6002,-1.11527,0.445009,-19.9257,0.390173,0.334932,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-35.3742,-1.27336,1.09175,47.2037,0.988002,-0.508954,-12.7334,-8.9748,-3.10676,0.0,0.0,0.0,23.6008,0.832072,4.00155,-8.19224,0.577275,1.17929,1.26376e-13,-8.28614e-14,1.95548e-13,25.9381,-8.07551,-68.6555,-41.6861,87.0004,-27.7212,-11.3427,1.61549,0.160474,5.52495e-08,-1.11491e-09,6.63092e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,5.52495e-08,-1.1149e-09,6.6308e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,5.52495e-08,-1.1149e-09,6.63086e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,5.52495e-08,-1.11488e-09,6.63079e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,5.52495e-08,-1.1149e-09,6.63084e-10,9.55285e-08,-1.91848e-09,1.15293e-09,0.0,0.0,0.0,1.26378e-13,-8.24976e-14,1.95603e-13,22.9801,16.354,65.9813,-41.3349,86.3491,-27.8058,-17.8996,-2.60168,-0.409757,1.75587e-08,1.61346e-09,6.68511e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,1.75587e-08,1.61346e-09,6.68523e-10,0.731802,0.0259123,10.2786,0.0,0.0,0.0,1.75587e-08,1.61346e-09,6.68518e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,1.75587e-08,1.61345e-09,6.68518e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,1.75587e-08,1.61346e-09,6.6852e-10,3.03487e-08,2.7922e-09,1.13764e-09,0.0,0.0,0.0,8.90269,-3.50247,-6.75793,-39.0864,-2.18215,11.9914,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.34999946,11.1692,-3.00154,-3.03944,0.0,3.88251e-19,2.03217e-16,-36.4626,7.56553,11.2575,48.8179,-1.1587,0.484004,-20.3988,0.0983833,0.214873,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-36.5519,-1.84135,0.383418,48.5705,1.04164,-0.547937,-13.3588,-8.89878,-3.17096,0.0,0.0,0.0,23.906,0.752809,3.67389,-8.19101,0.543549,1.19086,3.22013e-14,-6.02877e-14,1.23654e-13,25.9743,-8.20527,-68.6767,-41.6626,86.9567,-27.727,-11.4093,1.62524,0.162428,2.8233e-08,5.65317e-10,3.22352e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,2.8233e-08,5.65331e-10,3.22345e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,2.8233e-08,5.65334e-10,3.22348e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,2.8233e-08,5.65346e-10,3.22341e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,2.8233e-08,5.65332e-10,3.22347e-10,4.86304e-08,9.80988e-10,5.51936e-10,0.0,0.0,0.0,3.22052e-14,-5.99056e-14,1.23717e-13,22.8171,16.2998,66.0896,-41.3317,86.3433,-27.8065,-17.7509,-2.57857,-0.402656,-3.34635e-10,-1.18565e-10,3.17437e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-3.34637e-10,-1.18569e-10,3.17451e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-3.34634e-10,-1.1857e-10,3.17443e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-3.3463e-10,-1.18578e-10,3.17445e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-3.34643e-10,-1.18568e-10,3.17445e-10,-6.03738e-10,-2.02874e-10,5.50246e-10,0.0,0.0,0.0,8.60852,-3.55589,-6.63006,-39.4157,-2.28643,11.8958,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.35833279,11.4572,-2.84085,-2.71523,0.0,3.88251e-19,2.03217e-16,-37.6588,7.88531,11.1172,50.0951,-1.20588,0.527498,-20.8733,-0.204234,0.0849538,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-37.694,-2.43219,-0.333849,49.9374,1.0994,-0.589576,-14.0432,-8.85247,-3.25199,0.0,0.0,0.0,24.2294,0.672521,3.36307,-8.19386,0.511134,1.2103,-5.74017e-14,-3.59839e-14,4.65211e-14,26.0195,-8.31221,-68.7305,-41.6263,86.889,-27.736,-11.4862,1.63649,0.164656,1.58405e-09,2.0396e-09,-1.5089e-11,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,1.58406e-09,2.03962e-09,-1.50905e-11,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,1.58406e-09,2.03962e-09,-1.50906e-11,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,1.58406e-09,2.03963e-09,-1.50982e-11,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,1.58405e-09,2.03962e-09,-1.50913e-11,2.38802e-09,3.52452e-09,-4.17047e-11,0.0,0.0,0.0,-5.73959e-14,-3.55883e-14,4.65838e-14,22.6642,16.2002,66.224,-41.3287,86.3376,-27.8073,-17.5825,-2.55249,-0.394763,-1.67871e-08,-1.68369e-09,-3.66805e-11,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-1.67871e-08,-1.68369e-09,-3.66651e-11,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-1.67871e-08,-1.68369e-09,-3.66756e-11,0.965183,0.102902,2.90554,0.0,0.0,0.0,-1.67871e-08,-1.68371e-09,-3.66713e-11,5.47488,0.417314,7.73091,0.0,0.0,0.0,-1.67871e-08,-1.6837e-09,-3.66733e-11,-2.90613e-08,-2.90959e-09,-4.43508e-11,0.0,0.0,0.0,8.31587,-3.60806,-6.49787,-39.7337,-2.39778,11.7749,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.36666612,11.7115,-2.71154,-2.54722,0.0,3.88251e-19,2.03217e-16,-38.8513,8.31275,11.2451,51.4677,-1.25945,0.577452,-21.3679,-0.523056,-0.0574932,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-38.7877,-2.88917,-0.795516,51.2931,1.16231,-0.633214,-14.7799,-8.93119,-3.3851,0.0,0.0,0.0,24.6091,0.601295,3.19709,-8.25115,0.492354,1.25007,-1.08142e-13,-1.80894e-14,-3.40398e-15,26.0761,-8.30395,-68.8497,-41.5874,86.8165,-27.7457,-11.6007,1.65325,0.167953,-1.54442e-08,2.53879e-09,-2.02694e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.54441e-08,2.5388e-09,-2.02692e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.54442e-08,2.5388e-09,-2.02694e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.54442e-08,2.53882e-09,-2.02702e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.54442e-08,2.5388e-09,-2.02694e-10,-2.70987e-08,4.38452e-09,-3.68964e-10,0.0,0.0,0.0,-1.08135e-13,-1.76918e-14,-3.35488e-15,22.5783,16.0471,66.3529,-41.3165,86.315,-27.8102,-17.4477,-2.53166,-0.38854,-2.38585e-08,-2.31101e-09,-2.27785e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-2.38585e-08,-2.31102e-09,-2.27769e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-2.38585e-08,-2.31102e-09,-2.27781e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-2.38585e-08,-2.31103e-09,-2.27775e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-2.38585e-08,-2.31102e-09,-2.27778e-10,-4.12796e-08,-3.99468e-09,-3.67687e-10,0.0,0.0,0.0,8.13571,-3.63604,-6.43146,-40.1473,-2.41644,11.7532,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.37499945,11.9104,-2.6282,-2.62066,0.0,3.88251e-19,2.03217e-16,-40.0273,8.91026,11.7916,52.9752,-1.3223,0.636539,-21.8855,-0.871133,-0.218725,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-39.804,-3.11798,-0.833079,52.6232,1.23107,-0.679105,-15.5903,-9.17704,-3.59404,0.0,0.0,0.0,25.0842,0.538902,3.25319,-8.40843,0.493609,1.32292,-1.0357e-13,-9.25125e-15,-1.58512e-14,26.1512,-8.09745,-69.0674,-41.5664,86.7811,-27.7498,-11.7884,1.68075,0.173421,-1.83957e-08,1.53078e-09,-1.6995e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.83957e-08,1.53079e-09,-1.69948e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.83957e-08,1.53079e-09,-1.69951e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.83957e-08,1.5308e-09,-1.69958e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.83957e-08,1.53079e-09,-1.6995e-10,-3.20519e-08,2.64203e-09,-3.03855e-10,0.0,0.0,0.0,-1.03563e-13,-8.87271e-15,-1.58463e-14,22.5998,15.8128,66.4738,-41.2974,86.28,-27.8145,-17.3573,-2.5177,-0.384379,-1.62307e-08,-1.49457e-09,-1.75086e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-1.62307e-08,-1.49458e-09,-1.75069e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-1.62307e-08,-1.49458e-09,-1.75083e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-1.62307e-08,-1.49459e-09,-1.75076e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-1.62307e-08,-1.49458e-09,-1.75079e-10,-2.80524e-08,-2.58316e-09,-2.85844e-10,0.0,0.0,0.0,8.14535,-3.62097,-6.46963,-40.7116,-2.27349,11.9009,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.38333278,12.0676,-2.56866,-2.84513,0.0,3.88251e-19,2.03217e-16,-41.1954,9.63152,12.621,54.5885,-1.39473,0.705478,-22.4165,-1.24242,-0.396995,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-40.7603,-3.2094,-0.603146,53.9376,1.30586,-0.728356,-16.4687,-9.53684,-3.86429,0.0,0.0,0.0,25.6248,0.480858,3.44895,-8.62814,0.50731,1.41916,-6.4409e-14,-4.96962e-15,-8.66496e-15,26.2411,-7.76102,-69.3588,-41.5519,86.7603,-27.7518,-12.0253,1.71553,0.180538,-1.28684e-08,-4.65218e-10,-5.48883e-12,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.28684e-08,-4.65214e-10,-5.48768e-12,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.28684e-08,-4.65214e-10,-5.4909e-12,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.28684e-08,-4.65206e-10,-5.49642e-12,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.28684e-08,-4.65214e-10,-5.48922e-12,-2.22198e-08,-8.06587e-10,-3.49845e-12,0.0,0.0,0.0,-6.44022e-14,-4.62485e-15,-8.72613e-15,22.6896,15.5099,66.6026,-41.2747,86.2388,-27.8196,-17.284,-2.50637,-0.381005,7.94516e-10,2.54354e-10,2.06848e-11,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,7.9452e-10,2.54342e-10,2.07006e-11,0.731801,0.0259123,10.2786,0.0,0.0,0.0,7.94517e-10,2.5434e-10,2.06871e-11,0.965183,0.102902,2.90554,0.0,0.0,0.0,7.94524e-10,2.54331e-10,2.06934e-11,5.47488,0.417314,7.73091,0.0,0.0,0.0,7.9451e-10,2.5434e-10,2.06923e-11,1.44304e-09,4.40739e-10,3.27784e-11,0.0,0.0,0.0,8.2697,-3.5793,-6.56818,-41.3606,-2.03228,12.1455,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.39166611,12.2221,-2.51708,-3.0945,0.0,3.88251e-19,2.03217e-16,-42.3702,10.3947,13.5307,56.2403,-1.4755,0.783328,-22.961,-1.61361,-0.582786,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-41.7143,-3.28267,-0.325958,55.2613,1.38711,-0.781833,-17.3666,-9.96315,-4.17516,0.0,0.0,0.0,26.1653,0.431039,3.6724,-8.83596,0.524774,1.51749,-1.2128e-14,-2.6634e-15,8.4306e-15,26.3316,-7.42946,-69.6701,-41.5065,86.6767,-27.7626,-12.2493,1.74849,0.187522,-4.68979e-09,-2.64139e-09,1.98509e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-4.68978e-09,-2.64138e-09,1.98508e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-4.6898e-09,-2.64139e-09,1.98505e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-4.68979e-09,-2.64138e-09,1.98501e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-4.6898e-09,-2.64138e-09,1.98508e-10,-7.79137e-09,-4.56594e-09,3.66478e-10,0.0,0.0,0.0,-1.21222e-14,-2.35086e-15,8.31255e-15,22.786,15.1899,66.7347,-41.241,86.1767,-27.8273,-17.2241,-2.49714,-0.378254,1.92278e-08,2.18082e-09,2.53295e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,1.92278e-08,2.1808e-09,2.5331e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,1.92278e-08,2.1808e-09,2.53297e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,1.92278e-08,2.18079e-09,2.53303e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,1.92278e-08,2.1808e-09,2.53303e-10,3.33756e-08,3.77148e-09,4.13165e-10,0.0,0.0,0.0,8.39106,-3.54114,-6.67207,-42.0194,-1.79278,12.3957,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.39999944,12.4128,-2.45758,-3.24298,0.0,3.88251e-19,2.03217e-16,-43.5691,11.1132,14.3102,57.8633,-1.56252,0.868246,-23.5193,-1.96104,-0.765631,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-42.7232,-3.46475,-0.23337,56.6192,1.47563,-0.840736,-18.2364,-10.4069,-4.50167,0.0,0.0,0.0,26.6399,0.393487,3.81118,-8.95759,0.53728,1.59638,3.1804e-14,2.48481e-16,2.57115e-14,26.4098,-7.23812,-69.9466,-41.392,86.4544,-27.7926,-12.398,1.77042,0.192313,3.12614e-10,-4.18991e-09,3.49863e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,3.12615e-10,-4.18991e-09,3.4986e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,3.12602e-10,-4.18991e-09,3.49859e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,3.12614e-10,-4.18991e-09,3.49855e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,3.12605e-10,-4.18991e-09,3.49862e-10,1.04438e-09,-7.24064e-09,6.40446e-10,0.0,0.0,0.0,3.18085e-14,5.46658e-16,2.55767e-14,22.8272,14.905,66.8642,-41.1888,86.0796,-27.8394,-17.1741,-2.48943,-0.375972,3.10796e-08,3.52987e-09,4.16514e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,3.10796e-08,3.52986e-09,4.16529e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,3.10796e-08,3.52985e-09,4.16516e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,3.10796e-08,3.52985e-09,4.16522e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,3.10796e-08,3.52986e-09,4.16523e-10,5.39144e-08,6.10353e-09,6.80299e-10,0.0,0.0,0.0,8.39172,-3.53661,-6.72582,-42.6137,-1.65982,12.5524,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.40833277,12.6642,-2.38534,-3.24751,0.0,3.88251e-19,2.03217e-16,-44.8288,11.7551,14.8877,59.4532,-1.65592,0.960781,-24.1003,-2.28544,-0.946121,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-43.8116,-3.80865,-0.411866,58.016,1.57368,-0.906475,-19.1131,-10.8752,-4.85251,0.0,0.0,0.0,27.0222,0.373671,3.82678,-8.94954,0.543213,1.65552,6.62691e-14,5.47512e-15,4.14113e-14,26.4563,-7.27953,-70.1599,-41.1698,86.0285,-27.8478,-12.4002,1.77078,0.192512,6.20711e-10,-4.81069e-09,4.23262e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,6.20709e-10,-4.81069e-09,4.23257e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,6.20702e-10,-4.81069e-09,4.23259e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,6.20711e-10,-4.81069e-09,4.23254e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,6.20705e-10,-4.81069e-09,4.23262e-10,1.61545e-09,-8.31197e-09,7.71958e-10,0.0,0.0,0.0,6.62714e-14,5.79232e-15,4.13262e-14,22.7706,14.7214,66.96,-41.1086,85.9306,-27.8577,-17.145,-2.48495,-0.374663,3.35464e-08,4.00929e-09,4.75206e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,3.35464e-08,4.00928e-09,4.75222e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,3.35464e-08,4.00927e-09,4.75209e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,3.35464e-08,4.00927e-09,4.75216e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,3.35464e-08,4.00928e-09,4.75215e-10,5.82028e-08,6.93131e-09,7.76882e-10,0.0,0.0,0.0,8.18149,-3.58719,-6.70871,-43.081,-1.70843,12.5448,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.4166661,12.9508,-2.309,-3.17863,0.0,3.88251e-19,2.03217e-16,-46.1306,12.3717,15.3796,61.0414,-1.75873,1.06365,-24.7009,-2.59724,-1.12856,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-44.9446,-4.2499,-0.742695,59.4388,1.68256,-0.980487,-20.0048,-11.3894,-5.23999,0.0,0.0,0.0,27.3502,0.368275,3.78124,-8.85932,0.546975,1.70451,1.01182e-13,1.12997e-14,6.04406e-14,26.4835,-7.46305,-70.343,-40.8647,85.4635,-27.9156,-12.3074,1.75713,0.189709,-6.69452e-10,-4.9628e-09,4.68113e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-6.69454e-10,-4.96279e-09,4.68105e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-6.69454e-10,-4.96279e-09,4.68112e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-6.69449e-10,-4.96279e-09,4.68104e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-6.69453e-10,-4.96279e-09,4.68113e-10,-6.59034e-10,-8.57303e-09,8.50109e-10,0.0,0.0,0.0,1.01181e-13,1.16569e-14,6.04493e-14,22.6581,14.5942,67.0344,-41.0063,85.7425,-27.8803,-17.1347,-2.48337,-0.374206,3.11136e-08,4.05202e-09,4.88298e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,3.11136e-08,4.05201e-09,4.88314e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,3.11136e-08,4.052e-09,4.88302e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,3.11136e-08,4.052e-09,4.8831e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,3.11136e-08,4.05201e-09,4.88305e-10,5.40067e-08,7.00358e-09,7.99799e-10,0.0,0.0,0.0,7.84279,-3.67232,-6.65305,-43.475,-1.87134,12.4339,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.42499943,13.237,-2.2328,-3.0811,0.0,3.88251e-19,2.03217e-16,-47.4105,12.9951,15.8514,62.6138,-1.87224,1.1774,-25.3041,-2.88672,-1.30662,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-46.089,-4.74323,-1.15539,60.8872,1.80197,-1.06431,-20.8255,-11.9187,-5.63713,0.0,0.0,0.0,27.6551,0.368163,3.71301,-8.74918,0.548852,1.73662,1.31621e-13,1.51643e-14,8.30909e-14,26.5265,-7.64951,-70.5327,-40.5359,84.8743,-27.98,-12.2413,1.7474,0.187651,-2.46422e-09,-4.97714e-09,5.04309e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-2.46423e-09,-4.97713e-09,5.04299e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-2.46422e-09,-4.97712e-09,5.04311e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-2.46422e-09,-4.97712e-09,5.043e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-2.46422e-09,-4.97712e-09,5.04311e-10,-3.83147e-09,-8.59607e-09,9.12584e-10,0.0,0.0,0.0,1.31618e-13,1.55568e-14,8.31948e-14,22.5542,14.4095,67.1448,-40.8981,85.5454,-27.9032,-17.12,-2.4811,-0.373534,2.67251e-08,3.99085e-09,4.90648e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,2.67251e-08,3.99085e-09,4.90666e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,2.67251e-08,3.99084e-09,4.90655e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,2.67251e-08,3.99084e-09,4.90663e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,2.67251e-08,3.99085e-09,4.90655e-10,4.64291e-08,6.89631e-09,8.05309e-10,0.0,0.0,0.0,7.51676,-3.7591,-6.58204,-43.8968,-2.04151,12.3164,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
1.4333327599999999,13.4871,-2.16102,-2.99943,0.0,3.88251e-19,2.03217e-16,-48.6037,13.6564,16.3684,64.1565,-1.99781,1.3026,-25.8929,-3.14375,-1.47314,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-47.213,-5.2386,-1.57278,62.3604,1.9316,-1.15943,-21.4902,-12.4292,-6.01157,0.0,0.0,0.0,27.9682,0.364086,3.66077,-8.68137,0.549128,1.74512,1.52668e-13,1.45113e-14,1.09654e-13,26.6211,-7.69971,-70.7659,-40.2475,84.3663,-28.031,-12.3238,1.75948,0.189971,-3.66996e-09,-5.18463e-09,5.51746e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-3.66996e-09,-5.18462e-09,5.51733e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-3.66995e-09,-5.18461e-09,5.51748e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-3.66995e-09,-5.18461e-09,5.51736e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-3.66995e-09,-5.18461e-09,5.51748e-10,-5.95424e-09,-8.95337e-09,9.97066e-10,0.0,0.0,0.0,1.52664e-13,1.49089e-14,1.09812e-13,22.523,14.0532,67.3486,-40.8005,85.3684,-27.9234,-17.0774,-2.47454,-0.371588,2.33249e-08,4.1586e-09,5.17119e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,2.33249e-08,4.1586e-09,5.17136e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,2.33249e-08,4.15859e-09,5.17125e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,2.33249e-08,4.15859e-09,5.17135e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,2.33249e-08,4.1586e-09,5.17125e-10,4.0573e-08,7.18546e-09,8.49674e-10,0.0,0.0,0.0,7.34447,-3.81464,-6.51745,-44.4482,-2.10989,12.2921,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
